 # L =          100
     # Time          E          M
      354470      -14272        5924
      354480      -14196        5904
      354490      -13828        5648
      354500      -13920        5592
      354510      -13900        5566
      354520      -14108        5474
      354530      -14292        5602
      354540      -14160        5418
      354550      -14204        5314
      354560      -13904        5292
      354570      -14080        5362
      354580      -14080        5512
      354590      -14440        5518
      354600      -14044        5484
      354610      -14388        5642
      354620      -14420        5506
      354630      -14164        5584
      354640      -14208        5552
      354650      -13540        5306
      354660      -14012        5414
      354670      -14004        5442
      354680      -13828        5428
      354690      -13856        5236
      354700      -13540        5042
      354710      -13820        5062
      354720      -13620        5062
      354730      -13828        5036
      354740      -14044        5122
      354750      -14124        5390
      354760      -14120        5296
      354770      -14156        5196
      354780      -14260        5092
      354790      -14468        5356
      354800      -14228        5372
      354810      -14324        5248
      354820      -14488        5456
      354830      -14208        5314
      354840      -14028        5234
      354850      -14216        5334
      354860      -13976        5202
      354870      -14292        5464
      354880      -14228        5412
      354890      -14656        5500
      354900      -14472        5642
      354910      -14376        5582
      354920      -13944        5472
      354930      -14200        5474
      354940      -13900        5420
      354950      -13736        5142
      354960      -13940        5190
      354970      -14192        5258
      354980      -13920        5212
      354990      -14232        5370
      355000      -14524        5638
      355010      -14196        5614
      355020      -14456        5532
      355030      -14368        5436
      355040      -14000        5256
      355050      -14212        5146
      355060      -13936        5134
      355070      -13924        5096
      355080      -14068        5314
      355090      -13924        5616
      355100      -13796        5340
      355110      -14024        5440
      355120      -13844        5410
      355130      -13928        5476
      355140      -13816        5340
      355150      -14104        5440
      355160      -14248        5620
      355170      -14240        5644
      355180      -13792        5398
      355190      -14300        5680
      355200      -13664        5646
      355210      -13836        5540
      355220      -13920        5600
      355230      -14020        5548
      355240      -13844        5458
      355250      -13892        5378
      355260      -13908        5500
      355270      -13760        5540
      355280      -13744        5626
      355290      -13756        5590
      355300      -13572        5632
      355310      -13892        5806
      355320      -13904        6110
      355330      -14160        6262
      355340      -14260        6384
      355350      -14320        6478
      355360      -14480        6610
      355370      -14168        6664
      355380      -13852        6304
      355390      -14380        6550
      355400      -14628        6540
      355410      -14348        6566
      355420      -14208        6480
      355430      -14344        6436
      355440      -14668        6460
      355450      -13928        6192
      355460      -14040        6334
      355470      -14288        6352
      355480      -14692        6606
      355490      -14516        6570
      355500      -14284        6542
      355510      -14184        6630
      355520      -14132        6358
      355530      -14252        6400
      355540      -14392        6534
      355550      -14592        6594
      355560      -14400        6612
      355570      -14244        6610
      355580      -14192        6620
      355590      -14244        6626
      355600      -14304        6460
      355610      -14540        6506
      355620      -14384        6430
      355630      -14332        6390
      355640      -14160        6214
      355650      -13644        6172
      355660      -14380        6424
      355670      -14056        6650
      355680      -14432        6592
      355690      -13988        6558
      355700      -14332        6698
      355710      -14424        6722
      355720      -14556        6814
      355730      -14484        6792
      355740      -14608        6814
      355750      -14552        6714
      355760      -14512        6738
      355770      -14588        6870
      355780      -14652        6888
      355790      -14788        6898
      355800      -14576        6880
      355810      -14628        6896
      355820      -14428        6876
      355830      -14296        6768
      355840      -14428        6744
      355850      -14580        6798
      355860      -14536        6922
      355870      -14448        6906
      355880      -14680        7020
      355890      -14688        7030
      355900      -14464        6818
      355910      -14428        6954
      355920      -14932        7412
      355930      -14288        7156
      355940      -14524        7180
      355950      -14632        7248
      355960      -14912        7232
      355970      -14364        6922
      355980      -14276        6826
      355990      -14300        6724
      356000      -14492        6866
      356010      -14656        6854
      356020      -14456        6816
      356030      -14664        6786
      356040      -14440        6904
      356050      -14672        6926
      356060      -14708        6900
      356070      -13992        6490
      356080      -14592        6684
      356090      -14428        6538
      356100      -14616        6538
      356110      -14200        6434
      356120      -14444        6506
      356130      -14532        6680
      356140      -14172        6374
      356150      -14140        6378
      356160      -14296        6296
      356170      -14268        6380
      356180      -14344        6248
      356190      -14148        6322
      356200      -14600        6266
      356210      -14100        6100
      356220      -14260        6020
      356230      -14552        6056
      356240      -14648        6132
      356250      -14824        6266
      356260      -14556        6036
      356270      -14304        5764
      356280      -14116        5666
      356290      -14032        5682
      356300      -13984        5604
      356310      -13956        5662
      356320      -13936        5682
      356330      -13700        5696
      356340      -13540        5426
      356350      -14524        6100
      356360      -14172        5952
      356370      -14048        5926
      356380      -14000        5878
      356390      -13940        5940
      356400      -14016        5888
      356410      -14144        5942
      356420      -14152        6012
      356430      -13808        5822
      356440      -14120        5974
      356450      -14132        6020
      356460      -14448        6270
      356470      -14120        6106
      356480      -13916        6122
      356490      -13856        5972
      356500      -14340        6192
      356510      -14164        6126
      356520      -14164        6200
      356530      -14180        6194
      356540      -14584        6204
      356550      -14296        6070
      356560      -14016        5970
      356570      -14236        6046
      356580      -14296        6046
      356590      -14312        5950
      356600      -14344        5916
      356610      -14380        5846
      356620      -14180        5792
      356630      -14136        5806
      356640      -14016        5902
      356650      -13912        6098
      356660      -14604        6248
      356670      -14328        6088
      356680      -14416        6026
      356690      -14424        6044
      356700      -14632        5944
      356710      -14136        5886
      356720      -14344        6062
      356730      -14216        5838
      356740      -14300        5950
      356750      -14364        5898
      356760      -14324        5880
      356770      -14340        5818
      356780      -14580        5960
      356790      -14424        5714
      356800      -14192        5736
      356810      -14444        5722
      356820      -14080        5576
      356830      -13996        5284
      356840      -14128        5154
      356850      -13688        5264
      356860      -14116        5230
      356870      -14236        5356
      356880      -14156        5226
      356890      -14080        5276
      356900      -13808        5348
      356910      -14220        5644
      356920      -13800        5498
      356930      -14112        5564
      356940      -13836        5384
      356950      -14264        5558
      356960      -14088        5592
      356970      -14132        5582
      356980      -13844        5380
      356990      -13736        5112
      357000      -14000        5194
      357010      -13944        5156
      357020      -14372        5444
      357030      -14276        5354
      357040      -14148        5304
      357050      -14368        5256
      357060      -14184        5370
      357070      -13924        5390
      357080      -14160        5662
      357090      -14444        5932
      357100      -14208        5724
      357110      -14300        5680
      357120      -14040        5492
      357130      -14168        5472
      357140      -14240        5558
      357150      -14228        5558
      357160      -14448        5690
      357170      -14400        5942
      357180      -14060        5770
      357190      -14368        5938
      357200      -14728        6066
      357210      -14260        5764
      357220      -14252        5656
      357230      -14340        5564
      357240      -13824        5366
      357250      -14104        5608
      357260      -13880        5522
      357270      -14176        5612
      357280      -14312        5550
      357290      -14360        5812
      357300      -14104        5872
      357310      -14220        5770
      357320      -14424        5768
      357330      -14336        5746
      357340      -14172        5678
      357350      -14268        5760
      357360      -14292        5686
      357370      -14072        5632
      357380      -14072        5686
      357390      -14212        5856
      357400      -14060        5704
      357410      -14148        5654
      357420      -14036        5782
      357430      -13960        5740
      357440      -14204        5990
      357450      -14296        5972
      357460      -13740        5706
      357470      -13848        5542
      357480      -14048        5684
      357490      -13788        5720
      357500      -13872        5788
      357510      -13788        5548
      357520      -13784        5692
      357530      -13748        5652
      357540      -14220        5856
      357550      -13772        5822
      357560      -13968        5760
      357570      -13760        5820
      357580      -13992        5946
      357590      -13816        5970
      357600      -14108        6138
      357610      -14132        6334
      357620      -14364        6274
      357630      -14344        6402
      357640      -14324        6284
      357650      -14540        6610
      357660      -14512        6566
      357670      -14188        6242
      357680      -14332        6254
      357690      -13940        5928
      357700      -14340        6226
      357710      -14076        6272
      357720      -13764        5994
      357730      -13448        5890
      357740      -13880        6002
      357750      -13908        6246
      357760      -14088        6234
      357770      -13960        6294
      357780      -14384        6622
      357790      -14532        6594
      357800      -14212        6402
      357810      -14568        6412
      357820      -14652        6496
      357830      -14556        6314
      357840      -14512        6408
      357850      -14844        6592
      357860      -14392        6400
      357870      -14432        6606
      357880      -14488        6516
      357890      -14736        6598
      357900      -14216        6546
      357910      -14936        6680
      357920      -14592        6700
      357930      -14412        6574
      357940      -14468        6566
      357950      -14744        6646
      357960      -14064        6402
      357970      -14588        6458
      357980      -14188        6330
      357990      -14400        6450
      358000      -14344        6454
      358010      -14364        6402
      358020      -14280        6204
      358030      -14004        6190
      358040      -14000        6308
      358050      -14300        6328
      358060      -14056        6178
      358070      -14204        6238
      358080      -14204        6420
      358090      -14336        6394
      358100      -14616        6528
      358110      -14388        6466
      358120      -14228        6262
      358130      -14140        6324
      358140      -14604        6444
      358150      -14080        6318
      358160      -13736        6182
      358170      -13780        6068
      358180      -14060        6318
      358190      -14144        6394
      358200      -13920        6178
      358210      -14032        6298
      358220      -14372        6694
      358230      -14204        6374
      358240      -14100        6490
      358250      -14032        6434
      358260      -14112        6464
      358270      -14112        6326
      358280      -14260        6398
      358290      -13972        6384
      358300      -14124        6524
      358310      -14224        6512
      358320      -13984        6308
      358330      -13812        6184
      358340      -14484        6532
      358350      -14448        6538
      358360      -14160        6522
      358370      -14304        6640
      358380      -13964        6508
      358390      -14176        6542
      358400      -13992        6396
      358410      -13732        6198
      358420      -14320        6374
      358430      -14108        6130
      358440      -13904        5976
      358450      -13800        6038
      358460      -14076        5974
      358470      -13896        6012
      358480      -14208        6154
      358490      -14448        6316
      358500      -14428        6304
      358510      -14396        6358
      358520      -14348        6352
      358530      -14536        6296
      358540      -14040        6240
      358550      -14368        6374
      358560      -14240        6326
      358570      -14324        6332
      358580      -14284        6304
      358590      -14088        6146
      358600      -14388        6062
      358610      -13944        5878
      358620      -13920        5822
      358630      -13780        5814
      358640      -13692        5920
      358650      -14092        6150
      358660      -14040        6190
      358670      -14232        6154
      358680      -14076        6108
      358690      -14144        6046
      358700      -14080        6118
      358710      -14148        6406
      358720      -14188        6430
      358730      -14584        6676
      358740      -14260        6498
      358750      -14288        6296
      358760      -14124        6290
      358770      -14376        6496
      358780      -14372        6700
      358790      -14676        6850
      358800      -14680        7014
      358810      -14580        7192
      358820      -14632        7016
      358830      -14428        6910
      358840      -14216        6774
      358850      -14528        7018
      358860      -14692        7166
      358870      -14720        7224
      358880      -14540        7328
      358890      -14364        7170
      358900      -14264        7126
      358910      -14560        7216
      358920      -14136        7000
      358930      -14384        7002
      358940      -14200        6986
      358950      -14400        6926
      358960      -14304        7080
      358970      -14440        7052
      358980      -14320        7150
      358990      -14288        7206
      359000      -14736        7394
      359010      -14580        7366
      359020      -14956        7448
      359030      -14668        7348
      359040      -14712        7352
      359050      -14424        7182
      359060      -14236        7112
      359070      -13864        6952
      359080      -14404        7136
      359090      -14660        7186
      359100      -14644        7284
      359110      -14796        7408
      359120      -14640        7228
      359130      -14548        7038
      359140      -14604        7210
      359150      -14652        7410
      359160      -14788        7468
      359170      -15060        7562
      359180      -14704        7436
      359190      -14392        7270
      359200      -14792        7368
      359210      -14676        7454
      359220      -14692        7442
      359230      -14868        7418
      359240      -14696        7254
      359250      -14600        7152
      359260      -14336        7098
      359270      -14708        7262
      359280      -14464        7046
      359290      -14208        6838
      359300      -14380        6978
      359310      -14188        6684
      359320      -14380        6818
      359330      -14336        6678
      359340      -14324        6516
      359350      -14168        6616
      359360      -14144        6424
      359370      -14280        6256
      359380      -14280        6296
      359390      -14152        6182
      359400      -13648        6118
      359410      -14284        6512
      359420      -14376        6430
      359430      -13852        6210
      359440      -14124        6304
      359450      -14464        6364
      359460      -14192        6178
      359470      -13736        6168
      359480      -13920        6326
      359490      -14144        6478
      359500      -13992        6314
      359510      -14312        6390
      359520      -14100        6172
      359530      -13984        5986
      359540      -14144        6144
      359550      -14132        6296
      359560      -14180        6336
      359570      -14416        6564
      359580      -14612        6750
      359590      -14516        6814
      359600      -14156        6660
      359610      -14512        6744
      359620      -14320        6606
      359630      -14440        6684
      359640      -14368        6700
      359650      -14316        6626
      359660      -14500        6656
      359670      -14844        6972
      359680      -14628        6882
      359690      -14772        6978
      359700      -14948        7170
      359710      -15048        7208
      359720      -14932        7176
      359730      -14708        7142
      359740      -14708        7120
      359750      -14404        6994
      359760      -14568        7030
      359770      -14600        7040
      359780      -14632        7102
      359790      -14884        7278
      359800      -14932        7232
      359810      -14392        7100
      359820      -14832        7154
      359830      -14652        7194
      359840      -14696        7198
      359850      -14800        7302
      359860      -14652        7230
      359870      -14616        7236
      359880      -14648        7142
      359890      -14408        7020
      359900      -14580        6938
      359910      -14540        6892
      359920      -14444        6858
      359930      -14504        6832
      359940      -14332        6692
      359950      -14440        6596
      359960      -14676        6746
      359970      -14468        6626
      359980      -14724        6882
      359990      -14904        7236
      360000      -14600        7124
      360010      -14752        7126
      360020      -14744        6936
      360030      -14724        7016
      360040      -14652        6942
      360050      -14644        7038
      360060      -14876        7120
      360070      -14392        7010
      360080      -14264        6866
      360090      -14432        6916
      360100      -14340        6788
      360110      -14240        6838
      360120      -14068        6662
      360130      -14432        6698
      360140      -14508        6588
      360150      -14400        6468
      360160      -14036        6424
      360170      -14332        6398
      360180      -14168        6330
      360190      -14352        6350
      360200      -14428        6416
      360210      -14472        6468
      360220      -14624        6520
      360230      -14668        6498
      360240      -14536        6560
      360250      -14832        6808
      360260      -14600        6760
      360270      -14336        6596
      360280      -14400        6774
      360290      -14904        6710
      360300      -14764        6710
      360310      -14396        6534
      360320      -14356        6340
      360330      -14292        6358
      360340      -14508        6534
      360350      -14092        6330
      360360      -14300        6272
      360370      -14104        5992
      360380      -13884        5934
      360390      -14028        6034
      360400      -14652        6258
      360410      -13856        5964
      360420      -13720        5804
      360430      -13888        5726
      360440      -13780        5712
      360450      -13568        5614
      360460      -13516        5522
      360470      -13748        5768
      360480      -13400        5438
      360490      -13796        5446
      360500      -13544        5196
      360510      -13768        5366
      360520      -13664        5406
      360530      -13596        5282
      360540      -13888        5378
      360550      -13700        5304
      360560      -13900        5364
      360570      -13880        5136
      360580      -14216        5302
      360590      -13824        5080
      360600      -13728        5316
      360610      -13896        5304
      360620      -14076        5262
      360630      -14008        5648
      360640      -14192        5702
      360650      -13792        5636
      360660      -13928        5472
      360670      -13596        5416
      360680      -13268        5118
      360690      -13604        5344
      360700      -13856        5272
      360710      -13620        5096
      360720      -13372        5174
      360730      -13840        5492
      360740      -13900        5602
      360750      -13612        5656
      360760      -13988        5694
      360770      -13808        5600
      360780      -13812        5762
      360790      -14068        5962
      360800      -13960        5954
      360810      -13848        5832
      360820      -14484        6170
      360830      -14260        6144
      360840      -14076        6062
      360850      -14276        6036
      360860      -14356        6112
      360870      -13980        5970
      360880      -14340        6254
      360890      -14264        6300
      360900      -14080        6266
      360910      -14276        6400
      360920      -14392        6436
      360930      -14376        6650
      360940      -14380        6608
      360950      -14164        6544
      360960      -14308        6684
      360970      -14520        6598
      360980      -14300        6566
      360990      -14620        6640
      361000      -14680        6494
      361010      -14076        6426
      361020      -14116        6338
      361030      -14116        6346
      361040      -14172        6306
      361050      -14140        6110
      361060      -14516        6406
      361070      -14312        6380
      361080      -14316        6436
      361090      -14328        6504
      361100      -13972        6210
      361110      -13988        6234
      361120      -14192        6270
      361130      -14040        6140
      361140      -13736        5952
      361150      -14108        6146
      361160      -14360        6108
      361170      -14148        5956
      361180      -14232        6034
      361190      -14304        6098
      361200      -14228        6118
      361210      -14248        6052
      361220      -14012        6170
      361230      -14076        6206
      361240      -14512        6472
      361250      -14464        6358
      361260      -14752        6418
      361270      -14172        6146
      361280      -14480        6314
      361290      -14648        6500
      361300      -14724        6698
      361310      -14560        6692
      361320      -14368        6762
      361330      -14444        6726
      361340      -14144        6564
      361350      -14136        6454
      361360      -13892        6378
      361370      -14448        6600
      361380      -14128        6436
      361390      -14212        6534
      361400      -14484        6710
      361410      -14156        6606
      361420      -14448        6714
      361430      -14652        6896
      361440      -14532        6740
      361450      -14352        6612
      361460      -14340        6754
      361470      -14352        6768
      361480      -14632        6896
      361490      -14412        6786
      361500      -14432        6792
      361510      -14000        6812
      361520      -14456        6944
      361530      -14576        6782
      361540      -14312        6544
      361550      -14496        6712
      361560      -14320        6702
      361570      -14264        6764
      361580      -14396        6706
      361590      -14404        6768
      361600      -14448        6742
      361610      -14424        6718
      361620      -14452        6718
      361630      -13988        6634
      361640      -14552        6670
      361650      -14116        6636
      361660      -14360        6632
      361670      -14196        6556
      361680      -13912        6394
      361690      -14120        6578
      361700      -14604        6582
      361710      -14184        6392
      361720      -14600        6598
      361730      -14028        6228
      361740      -14096        6266
      361750      -14200        6386
      361760      -14660        6682
      361770      -14428        6784
      361780      -14476        6728
      361790      -14816        6636
      361800      -14212        6338
      361810      -14212        6366
      361820      -14236        6340
      361830      -14176        6390
      361840      -13888        5960
      361850      -14092        6130
      361860      -14304        6064
      361870      -14280        6096
      361880      -14152        5886
      361890      -14488        5962
      361900      -14272        5916
      361910      -14072        5864
      361920      -13952        5712
      361930      -13856        5712
      361940      -13772        5714
      361950      -13864        5492
      361960      -13992        5502
      361970      -14000        5420
      361980      -13780        5058
      361990      -14180        5168
      362000      -13780        5166
      362010      -13940        4988
      362020      -13668        4990
      362030      -13316        4976
      362040      -13836        5228
      362050      -13916        5292
      362060      -13812        5348
      362070      -13248        5258
      362080      -13760        5366
      362090      -13936        5686
      362100      -14108        5584
      362110      -14236        5824
      362120      -14164        5858
      362130      -14216        6000
      362140      -13872        5874
      362150      -13816        5790
      362160      -13804        5712
      362170      -13920        5878
      362180      -14012        5630
      362190      -13524        5438
      362200      -13916        5508
      362210      -14204        5674
      362220      -13996        5544
      362230      -14204        5572
      362240      -13888        5634
      362250      -13732        5354
      362260      -13764        5172
      362270      -13808        5206
      362280      -13524        5310
      362290      -14172        5608
      362300      -13492        5484
      362310      -14176        5920
      362320      -13880        5652
      362330      -14112        5732
      362340      -14164        5830
      362350      -14196        5734
      362360      -14316        5958
      362370      -13944        6014
      362380      -13836        5838
      362390      -14184        5980
      362400      -14088        5830
      362410      -14032        5982
      362420      -14064        6006
      362430      -13948        6118
      362440      -14028        6050
      362450      -14096        6052
      362460      -14056        6134
      362470      -13952        5968
      362480      -13924        6002
      362490      -13872        5958
      362500      -14364        6118
      362510      -14200        6192
      362520      -14336        6076
      362530      -14128        6136
      362540      -13864        6134
      362550      -13904        6228
      362560      -14408        6498
      362570      -14384        6342
      362580      -13960        6396
      362590      -14176        6456
      362600      -14544        6562
      362610      -14140        6504
      362620      -14224        6500
      362630      -14000        6336
      362640      -13876        6188
      362650      -14348        6496
      362660      -14064        6546
      362670      -14076        6402
      362680      -13984        6510
      362690      -13948        6218
      362700      -13888        6338
      362710      -13472        6328
      362720      -14144        6578
      362730      -13840        6312
      362740      -13828        6296
      362750      -13704        6404
      362760      -13908        6446
      362770      -14584        6796
      362780      -14508        6894
      362790      -14532        6936
      362800      -14204        6768
      362810      -14120        6752
      362820      -14116        6666
      362830      -13996        6612
      362840      -14124        6602
      362850      -14304        6530
      362860      -13956        6240
      362870      -13840        6062
      362880      -14192        6202
      362890      -13868        6070
      362900      -13940        6036
      362910      -13700        6044
      362920      -14372        6562
      362930      -14412        6570
      362940      -14004        6484
      362950      -14116        6514
      362960      -14208        6570
      362970      -14368        6480
      362980      -14284        6636
      362990      -14040        6634
      363000      -14144        6654
      363010      -14304        6714
      363020      -14396        6766
      363030      -14544        6910
      363040      -14660        6814
      363050      -14380        6660
      363060      -14568        6722
      363070      -14244        6788
      363080      -14552        6836
      363090      -14324        6622
      363100      -14356        6628
      363110      -14412        6836
      363120      -14152        6684
      363130      -14432        6810
      363140      -14320        6746
      363150      -14420        6804
      363160      -14452        6886
      363170      -14268        6662
      363180      -14332        6716
      363190      -14812        6980
      363200      -14972        6950
      363210      -14388        6634
      363220      -14232        6428
      363230      -14584        6580
      363240      -14692        6640
      363250      -14212        6564
      363260      -14272        6488
      363270      -13864        6384
      363280      -14240        6452
      363290      -14508        6500
      363300      -14376        6526
      363310      -14516        6442
      363320      -14380        6556
      363330      -14356        6492
      363340      -14444        6440
      363350      -14316        6440
      363360      -14404        6542
      363370      -14360        6508
      363380      -14376        6736
      363390      -14536        6768
      363400      -14628        6980
      363410      -14332        6796
      363420      -14692        6882
      363430      -14444        6810
      363440      -14432        6760
      363450      -14864        7000
      363460      -14428        6814
      363470      -14924        7080
      363480      -14768        6908
      363490      -14384        6658
      363500      -14664        6712
      363510      -14500        6508
      363520      -14468        6436
      363530      -14308        6416
      363540      -14560        6608
      363550      -14488        6400
      363560      -14424        6444
      363570      -14076        6336
      363580      -14032        6156
      363590      -14232        6228
      363600      -14308        6244
      363610      -14324        6370
      363620      -14184        6266
      363630      -14152        6128
      363640      -14128        6212
      363650      -13948        6058
      363660      -14196        6268
      363670      -14164        6282
      363680      -14048        6270
      363690      -14220        6364
      363700      -13908        6190
      363710      -14424        6454
      363720      -14284        6232
      363730      -13544        5856
      363740      -13912        6096
      363750      -14260        6112
      363760      -14108        6010
      363770      -14028        6028
      363780      -14476        6188
      363790      -14144        5948
      363800      -14124        5818
      363810      -13960        5692
      363820      -14264        5832
      363830      -13924        5672
      363840      -14244        5660
      363850      -13688        5650
      363860      -13724        5474
      363870      -13856        5470
      363880      -13932        5526
      363890      -13924        5606
      363900      -13824        5662
      363910      -13856        5508
      363920      -14492        5928
      363930      -14036        5760
      363940      -14224        5838
      363950      -14252        5942
      363960      -14480        5872
      363970      -13964        5838
      363980      -14208        5674
      363990      -14060        5652
      364000      -14372        5672
      364010      -14200        5610
      364020      -14380        5548
      364030      -14044        5506
      364040      -14084        5546
      364050      -14132        5616
      364060      -14380        5526
      364070      -14080        5500
      364080      -13812        5298
      364090      -13572        5204
      364100      -14056        5142
      364110      -13776        5304
      364120      -13940        5604
      364130      -14272        5806
      364140      -14040        5778
      364150      -14160        5898
      364160      -14300        5878
      364170      -14432        6106
      364180      -14360        6192
      364190      -14476        6228
      364200      -14216        6054
      364210      -14196        6230
      364220      -14220        6158
      364230      -14456        6342
      364240      -14164        6252
      364250      -14320        6222
      364260      -14012        6040
      364270      -13996        6008
      364280      -14140        6032
      364290      -14076        6014
      364300      -14352        6238
      364310      -14200        6046
      364320      -14188        6096
      364330      -14280        6056
      364340      -14428        6368
      364350      -14384        6576
      364360      -14260        6586
      364370      -14024        6434
      364380      -14536        6650
      364390      -14556        6716
      364400      -14248        6554
      364410      -14460        6592
      364420      -14284        6544
      364430      -14244        6686
      364440      -14256        6542
      364450      -14228        6546
      364460      -14488        6716
      364470      -14328        6776
      364480      -14264        6820
      364490      -14412        6744
      364500      -14556        6736
      364510      -14324        6670
      364520      -14844        6768
      364530      -13940        6490
      364540      -14364        6570
      364550      -14324        6526
      364560      -14344        6628
      364570      -14140        6638
      364580      -14380        6824
      364590      -14728        7098
      364600      -14532        7088
      364610      -14324        6886
      364620      -14208        6814
      364630      -14340        6994
      364640      -14272        6910
      364650      -14288        6926
      364660      -14452        7008
      364670      -14344        7082
      364680      -14512        7188
      364690      -14396        6976
      364700      -14516        6998
      364710      -14340        6948
      364720      -14408        7032
      364730      -14392        6852
      364740      -14348        6820
      364750      -14160        6806
      364760      -14512        6894
      364770      -14400        6928
      364780      -14412        7050
      364790      -14172        6878
      364800      -14012        6754
      364810      -14268        6820
      364820      -14400        6570
      364830      -14320        6728
      364840      -14220        6562
      364850      -14332        6652
      364860      -14104        6502
      364870      -14056        6416
      364880      -14228        6578
      364890      -14396        6788
      364900      -14040        6584
      364910      -14132        6500
      364920      -14372        6668
      364930      -14152        6664
      364940      -14272        6858
      364950      -13920        6786
      364960      -13872        6694
      364970      -14372        6730
      364980      -14532        6850
      364990      -14404        6806
      365000      -14220        6496
      365010      -14092        6494
      365020      -14464        6714
      365030      -14268        6798
      365040      -14196        6752
      365050      -13952        6492
      365060      -14320        6682
      365070      -14500        6882
      365080      -14288        6730
      365090      -14208        6512
      365100      -14216        6312
      365110      -14348        6308
      365120      -14212        6228
      365130      -14236        6402
      365140      -14124        6372
      365150      -14044        6192
      365160      -14432        6324
      365170      -14472        6420
      365180      -13932        6350
      365190      -13860        6430
      365200      -13848        6590
      365210      -14448        6792
      365220      -14072        6768
      365230      -14100        6780
      365240      -14112        6894
      365250      -14448        7020
      365260      -14260        7024
      365270      -14328        7070
      365280      -14608        7276
      365290      -14532        7254
      365300      -14344        7278
      365310      -14552        7284
      365320      -14584        7324
      365330      -14172        7060
      365340      -14448        7100
      365350      -14460        7140
      365360      -14404        7160
      365370      -14456        7332
      365380      -14716        7356
      365390      -14652        7172
      365400      -14056        6934
      365410      -14524        7092
      365420      -14480        7228
      365430      -14688        7362
      365440      -14540        7310
      365450      -14640        7402
      365460      -14516        7346
      365470      -14360        7292
      365480      -14844        7428
      365490      -14556        7362
      365500      -14684        7628
      365510      -14984        7694
      365520      -15044        7712
      365530      -14972        7812
      365540      -15052        7720
      365550      -14820        7582
      365560      -14860        7700
      365570      -15208        7848
      365580      -14928        7718
      365590      -14860        7516
      365600      -14536        7314
      365610      -14520        7262
      365620      -14256        7144
      365630      -14472        7112
      365640      -14824        7396
      365650      -14496        7372
      365660      -14380        7426
      365670      -14708        7602
      365680      -14720        7422
      365690      -14616        7572
      365700      -14896        7612
      365710      -15028        7752
      365720      -14496        7620
      365730      -14952        7766
      365740      -14572        7446
      365750      -14680        7500
      365760      -14840        7462
      365770      -14720        7406
      365780      -14908        7414
      365790      -14868        7404
      365800      -14960        7456
      365810      -14564        7374
      365820      -14428        7272
      365830      -14712        7494
      365840      -14540        7474
      365850      -14796        7556
      365860      -14832        7586
      365870      -14896        7496
      365880      -15052        7606
      365890      -15136        7608
      365900      -15124        7676
      365910      -14864        7462
      365920      -14764        7516
      365930      -14888        7558
      365940      -14836        7604
      365950      -14780        7518
      365960      -14832        7546
      365970      -14648        7374
      365980      -14516        7204
      365990      -14416        7140
      366000      -15112        7570
      366010      -14588        7460
      366020      -15196        7638
      366030      -14792        7572
      366040      -14960        7590
      366050      -14832        7542
      366060      -14996        7612
      366070      -14656        7530
      366080      -14572        7498
      366090      -14764        7562
      366100      -14676        7584
      366110      -14736        7634
      366120      -14896        7654
      366130      -15320        7878
      366140      -14828        7556
      366150      -14576        7550
      366160      -14504        7400
      366170      -14580        7414
      366180      -14592        7416
      366190      -14612        7474
      366200      -14312        7118
      366210      -14772        7384
      366220      -14700        7364
      366230      -14592        7200
      366240      -14616        7128
      366250      -14152        6890
      366260      -14252        6966
      366270      -14156        6846
      366280      -14280        7046
      366290      -14672        7038
      366300      -14756        7216
      366310      -14620        7182
      366320      -14504        7146
      366330      -14824        7380
      366340      -14872        7490
      366350      -14216        7078
      366360      -14388        7056
      366370      -14616        7162
      366380      -14692        7124
      366390      -14488        7078
      366400      -14536        6924
      366410      -14916        7238
      366420      -14684        7166
      366430      -14524        6988
      366440      -14656        7064
      366450      -14460        6978
      366460      -14724        7126
      366470      -14716        7138
      366480      -14404        6852
      366490      -14484        6884
      366500      -14892        7072
      366510      -14420        6776
      366520      -14440        6794
      366530      -14704        7094
      366540      -14492        7090
      366550      -14452        7038
      366560      -14340        6934
      366570      -14316        6972
      366580      -14660        7120
      366590      -14216        6986
      366600      -14596        7088
      366610      -14336        7106
      366620      -14488        7194
      366630      -14568        7192
